Class	Year	Gender	t	AttAge	IssAge	AgeGroup	No_Policy	No_Claim	AgeGroup2
Inforce	2008	1	15	19	5	17	5	0	17
Inforce	2008	1	15	20	6	22	3	0	22
Inforce	2008	1	15	21	7	22	1	0	22
Inforce	2008	1	15	22	8	22	2	0	22
Inforce	2008	1	15	23	9	22	1	0	22
Inforce	2008	1	15	29	15	27	33	0	27
Inforce	2008	1	15	30	16	32	49	0	32
Inforce	2008	1	15	31	17	32	71	0	32
Inforce	2008	1	15	32	18	32	128	0	32
Inforce	2008	1	15	33	19	32	176	0	32
Inforce	2008	1	15	34	20	32	193	0	32
Inforce	2008	1	15	35	21	37	216	0	37
Inforce	2008	1	15	36	22	37	228	0	37
Inforce	2008	1	15	37	23	37	304	0	37
Inforce	2008	1	15	38	24	37	345	0	37
Inforce	2008	1	15	39	25	37	432	0	37
Inforce	2008	1	15	40	26	42	520	0	42
Inforce	2008	1	15	41	27	42	664	0	42
Inforce	2008	1	15	42	28	42	752	0	42
Inforce	2008	1	15	43	29	42	854	0	42
Inforce	2008	1	15	44	30	42	967	0	42
Inforce	2008	1	15	45	31	47	1022	0	47
Inforce	2008	1	15	46	32	47	1209	0	47
Inforce	2008	1	15	47	33	47	1271	0	47
Inforce	2008	1	15	48	34	47	1250	0	47
Inforce	2008	1	15	49	35	47	1177	0	47
Inforce	2008	1	15	50	36	52	1107	0	52
Inforce	2008	1	15	51	37	52	981	0	52
Inforce	2008	1	15	52	38	52	924	0	52
Inforce	2008	1	15	53	39	52	876	0	52
Inforce	2008	1	15	54	40	52	743	0	52
Inforce	2008	1	15	55	41	57	576	0	57
Inforce	2008	1	15	56	42	57	518	0	57
Inforce	2008	1	15	57	43	57	412	0	57
Inforce	2008	1	15	58	44	57	424	0	57
Inforce	2008	1	15	59	45	57	357	0	57
Inforce	2008	1	15	60	46	62	259	0	62
Inforce	2008	1	15	61	47	62	238	0	62
Inforce	2008	1	15	62	48	62	185	0	62
Inforce	2008	1	15	63	49	62	146	0	62
Inforce	2008	1	15	64	50	62	133	0	62
Inforce	2008	1	15	65	51	67	23	0	67
Inforce	2008	1	15	66	52	67	15	0	67
Inforce	2008	1	15	67	53	67	11	0	67
Inforce	2008	1	15	68	54	67	10	0	67
Inforce	2008	1	15	69	55	67	6	0	67
Inforce	2008	1	15	70	56	72	4	0	72
Inforce	2008	1	15	71	57	72	5	0	72
Inforce	2008	1	15	72	58	72	4	0	72
Inforce	2008	1	15	73	59	72	0	0	72
Inforce	2008	1	15	74	60	72	0	0	72
Inforce	2008	1	16	15	0	17	347	0	17
Inforce	2008	1	16	16	1	17	61	0	17
Inforce	2008	1	16	17	2	17	26	0	17
Inforce	2008	1	16	18	3	17	17	0	17
Inforce	2008	1	16	19	4	17	9	0	17
Inforce	2008	1	16	20	5	22	6	0	22
Inforce	2008	1	16	21	6	22	3	0	22
Inforce	2008	1	16	22	7	22	1	0	22
Inforce	2008	1	16	23	8	22	2	0	22
Inforce	2008	1	16	24	9	22	0	0	22
Inforce	2008	1	16	33	18	32	37	0	32
Inforce	2008	1	16	34	19	32	53	0	32
Inforce	2008	1	16	35	20	37	65	0	37
Inforce	2008	1	16	36	21	37	85	0	37
Inforce	2008	1	16	37	22	37	94	0	37
Inforce	2008	1	16	38	23	37	135	0	37
Inforce	2008	1	16	39	24	37	187	0	37
Inforce	2008	1	16	40	25	42	241	0	42
Inforce	2008	1	16	41	26	42	308	0	42
Inforce	2008	1	16	42	27	42	437	0	42
Inforce	2008	1	16	43	28	42	515	0	42
Inforce	2008	1	16	44	29	42	601	0	42
Inforce	2008	1	16	45	30	47	740	0	47
Inforce	2008	1	16	46	31	47	824	0	47
Inforce	2008	1	16	47	32	47	940	0	47
Inforce	2008	1	16	48	33	47	963	0	47
Inforce	2008	1	16	49	34	47	892	0	47
Inforce	2008	1	16	50	35	52	869	0	52
Inforce	2008	1	16	51	36	52	797	0	52
Inforce	2008	1	16	52	37	52	716	0	52
Inforce	2008	1	16	53	38	52	685	0	52
Inforce	2008	1	16	54	39	52	567	0	52
Inforce	2008	1	16	55	40	57	493	0	57
Inforce	2008	1	16	56	41	57	440	0	57
Inforce	2008	1	16	57	42	57	337	0	57
Inforce	2008	1	16	58	43	57	330	0	57
Inforce	2008	1	16	59	44	57	309	0	57
Inforce	2008	1	16	60	45	62	225	0	62
Inforce	2008	1	16	61	46	62	188	0	62
Inforce	2008	1	16	62	47	62	146	0	62
Inforce	2008	1	16	63	48	62	117	0	62
Inforce	2008	1	16	64	49	62	100	0	62
Inforce	2008	1	16	65	50	67	95	0	67
Inforce	2008	1	16	66	51	67	17	0	67
Inforce	2008	1	16	67	52	67	13	0	67
Inforce	2008	1	16	68	53	67	8	0	67
Inforce	2008	1	16	69	54	67	5	0	67
Inforce	2008	1	16	70	55	72	9	0	72
Inforce	2008	1	16	71	56	72	5	0	72
Inforce	2008	1	16	72	57	72	3	0	72
Inforce	2008	1	16	73	58	72	1	0	72
Inforce	2008	1	16	74	59	72	1	0	72
Inforce	2008	1	17	16	0	17	240	0	17
Inforce	2008	1	17	17	1	17	40	0	17
Inforce	2008	1	17	18	2	17	21	0	17
Inforce	2008	1	17	19	3	17	13	0	17
Inforce	2008	1	17	20	4	22	5	0	22
Inforce	2008	1	17	21	5	22	5	0	22
Inforce	2008	1	17	22	6	22	1	0	22
Inforce	2008	1	17	23	7	22	2	0	22
Inforce	2008	1	17	24	8	22	2	0	22
Inforce	2008	1	17	34	18	32	18	0	32
Inforce	2008	1	17	35	19	37	31	0	37
Inforce	2008	1	17	36	20	37	35	0	37
Inforce	2008	1	17	37	21	37	40	0	37
Inforce	2008	1	17	38	22	37	37	0	37
Inforce	2008	1	17	39	23	37	59	0	37
Inforce	2008	1	17	40	24	42	79	0	42
Inforce	2008	1	17	41	25	42	106	0	42
Inforce	2008	1	17	42	26	42	151	0	42
Inforce	2008	1	17	43	27	42	215	0	42
Inforce	2008	1	17	44	28	42	266	0	42
Inforce	2008	1	17	45	29	47	295	0	47
Inforce	2008	1	17	46	30	47	404	0	47
Inforce	2008	1	17	47	31	47	413	0	47
Inforce	2008	1	17	48	32	47	461	0	47
Inforce	2008	1	17	49	33	47	430	0	47
Inforce	2008	1	17	50	34	52	407	0	52
Inforce	2008	1	17	51	35	52	369	0	52
Inforce	2008	1	17	52	36	52	371	0	52
Inforce	2008	1	17	53	37	52	332	0	52
Inforce	2008	1	17	54	38	52	280	0	52
Inforce	2008	1	17	55	39	57	230	0	57
Inforce	2008	1	17	56	40	57	207	0	57
Inforce	2008	1	17	57	41	57	161	0	57
Inforce	2008	1	17	58	42	57	159	0	57
Inforce	2008	1	17	59	43	57	158	0	57
Inforce	2008	1	17	60	44	62	114	0	62
Inforce	2008	1	17	61	45	62	84	0	62
Inforce	2008	1	17	62	46	62	73	0	62
Inforce	2008	1	17	63	47	62	62	0	62
Inforce	2008	1	17	64	48	62	48	0	62
Inforce	2008	1	17	65	49	67	47	0	67
Inforce	2008	1	17	66	50	67	41	0	67
Inforce	2008	1	17	67	51	67	8	0	67
Inforce	2008	1	17	68	52	67	9	0	67
Inforce	2008	1	17	69	53	67	6	0	67
Inforce	2008	1	17	70	54	72	4	0	72
Inforce	2008	1	17	71	55	72	7	0	72
Inforce	2008	1	17	72	56	72	5	0	72
Inforce	2008	1	17	73	57	72	2	0	72
Inforce	2008	1	17	74	58	72	0	0	72
Inforce	2008	1	17	75	59	77	2	0	77
Inforce	2008	1	18	17	0	17	158	0	17
Inforce	2008	1	18	18	1	17	29	0	17
Inforce	2008	1	18	19	2	17	12	0	17
Inforce	2008	1	18	20	3	22	6	0	22
Inforce	2008	1	18	21	4	22	4	0	22
Inforce	2008	1	18	22	5	22	0	0	22
Inforce	2008	1	18	23	6	22	0	0	22
Inforce	2008	1	18	24	7	22	1	0	22
Inforce	2008	1	18	35	18	37	10	0	37
Inforce	2008	1	18	36	19	37	20	0	37
Inforce	2008	1	18	37	20	37	19	0	37
Inforce	2008	1	18	38	21	37	18	0	37
Inforce	2008	1	18	39	22	37	16	0	37
Inforce	2008	1	18	40	23	42	22	0	42
Inforce	2008	1	18	41	24	42	29	0	42
Inforce	2008	1	18	42	25	42	48	0	42
Inforce	2008	1	18	43	26	42	74	0	42
Inforce	2008	1	18	44	27	42	99	0	42
Inforce	2008	1	18	45	28	47	123	0	47
Inforce	2008	1	18	46	29	47	157	0	47
Inforce	2008	1	18	47	30	47	183	0	47
Inforce	2008	1	18	48	31	47	169	0	47
Inforce	2008	1	18	49	32	47	156	0	47
Inforce	2008	1	18	50	33	52	161	0	52
Inforce	2008	1	18	51	34	52	149	0	52
Inforce	2008	1	18	52	35	52	119	0	52
Inforce	2008	1	18	53	36	52	143	0	52
Inforce	2008	1	18	54	37	52	103	0	52
Inforce	2008	1	18	55	38	57	83	0	57
Inforce	2008	1	18	56	39	57	81	0	57
Inforce	2008	1	18	57	40	57	54	0	57
Inforce	2008	1	18	58	41	57	40	0	57
Inforce	2008	1	18	59	42	57	50	0	57
Inforce	2008	1	18	60	43	62	39	0	62
Inforce	2008	1	18	61	44	62	32	0	62
Inforce	2008	1	18	62	45	62	18	0	62
Inforce	2008	1	18	63	46	62	21	0	62
Inforce	2008	1	18	64	47	62	23	0	62
Inforce	2008	1	18	65	48	67	13	0	67
Inforce	2008	1	18	66	49	67	14	0	67
Inforce	2008	1	18	67	50	67	14	0	67
Inforce	2008	1	18	68	51	67	2	0	67
Inforce	2008	1	18	69	52	67	3	0	67
Inforce	2008	1	18	70	53	72	1	0	72
Inforce	2008	1	18	71	54	72	1	0	72
Inforce	2008	1	18	73	56	72	1	0	72
Inforce	2008	1	18	74	57	72	0	0	72
Inforce	2008	1	18	75	58	77	0	0	77
Inforce	2008	1	18	76	59	77	0	0	77
Inforce	2008	1	19	18	0	17	59	0	17
Inforce	2008	1	19	19	1	17	18	0	17
Inforce	2008	1	19	20	2	22	4	0	22
Inforce	2008	1	19	21	3	22	1	0	22
Inforce	2008	1	19	36	18	37	3	0	37
Inforce	2008	1	19	37	19	37	6	0	37
Inforce	2008	1	19	38	20	37	6	0	37
Inforce	2008	1	19	39	21	37	4	0	37
Inforce	2008	1	19	40	22	42	4	0	42
Inforce	2008	1	19	41	23	42	6	0	42
Inforce	2008	1	19	42	24	42	8	0	42
Inforce	2008	1	19	43	25	42	26	0	42
Inforce	2008	1	19	44	26	42	31	0	42
Inforce	2008	1	19	45	27	47	40	0	47
Inforce	2008	1	19	46	28	47	54	0	47
Inforce	2008	1	19	47	29	47	77	0	47
Inforce	2008	1	19	48	30	47	78	0	47
Inforce	2008	1	19	49	31	47	68	0	47
Inforce	2008	1	19	50	32	52	52	0	52
Inforce	2008	1	19	51	33	52	61	0	52
Inforce	2008	1	19	52	34	52	61	0	52
Inforce	2008	1	19	53	35	52	47	0	52
Inforce	2008	1	19	54	36	52	46	0	52
Inforce	2008	1	19	55	37	57	33	0	57
Inforce	2008	1	19	56	38	57	31	0	57
Inforce	2008	1	19	57	39	57	27	0	57
Inforce	2008	1	19	58	40	57	22	0	57
Inforce	2008	1	19	59	41	57	17	0	57
Inforce	2008	1	19	60	42	62	8	0	62
Inforce	2008	1	19	61	43	62	14	0	62
Inforce	2008	1	19	62	44	62	9	0	62
Inforce	2008	1	19	63	45	62	5	0	62
Inforce	2008	1	19	64	46	62	4	0	62
Inforce	2008	1	19	65	47	67	7	0	67
Inforce	2008	1	19	66	48	67	2	0	67
Inforce	2008	1	19	67	49	67	3	0	67
Inforce	2008	1	19	68	50	67	4	0	67
Inforce	2008	1	20	19	0	17	7	0	17
Inforce	2008	1	20	20	1	22	4	0	22
Inforce	2008	1	20	21	2	22	0	0	22
Inforce	2008	1	20	39	20	37	1	0	37
Inforce	2008	1	20	40	21	42	0	0	42
Inforce	2008	1	20	41	22	42	0	0	42
Inforce	2008	1	20	43	24	42	1	0	42
Inforce	2008	1	20	44	25	42	3	0	42
Inforce	2008	1	20	45	26	47	2	0	47
Inforce	2008	1	20	46	27	47	6	0	47
Inforce	2008	1	20	47	28	47	9	0	47
Inforce	2008	1	20	48	29	47	10	0	47
Inforce	2008	1	20	49	30	47	9	0	47
Inforce	2008	1	20	50	31	52	9	0	52
Inforce	2008	1	20	51	32	52	7	0	52
Inforce	2008	1	20	52	33	52	8	0	52
Inforce	2008	1	20	53	34	52	9	0	52
Inforce	2008	1	20	54	35	52	7	0	52
Inforce	2008	1	20	55	36	57	5	0	57
Inforce	2008	1	20	56	37	57	7	0	57
Inforce	2008	1	20	57	38	57	5	0	57
Inforce	2008	1	20	58	39	57	4	0	57
Inforce	2008	1	20	59	40	57	3	0	57
Inforce	2008	1	20	62	43	62	1	0	62
Inforce	2008	1	20	63	44	62	0	0	62
Inforce	2008	1	20	64	45	62	0	0	62
Inforce	2008	1	20	65	46	67	0	0	67
Inforce	2008	1	20	66	47	67	2	0	67
Inforce	2008	1	20	68	49	67	0	0	67
Inforce	2008	1	20	69	50	67	0	0	67
Inforce	2008	2	1	0	0	0	12133	0	2.5
Inforce	2008	2	1	1	1	2.5	3109	0	2.5
Inforce	2008	2	1	2	2	2.5	1789	0	2.5
Inforce	2008	2	1	3	3	2.5	1541	0	2.5
Inforce	2008	2	1	4	4	2.5	1385	0	2.5
Inforce	2008	2	1	5	5	7	1349	0	7
Inforce	2008	2	1	6	6	7	1370	0	7
Inforce	2008	2	1	7	7	7	1365	0	7
Inforce	2008	2	1	8	8	7	1362	0	7
Inforce	2008	2	1	9	9	7	1292	0	7
Inforce	2008	2	1	10	10	12	1255	0	12
Inforce	2008	2	1	11	11	12	1242	0	12
Inforce	2008	2	1	12	12	12	1102	0	12
Inforce	2008	2	1	13	13	12	1000	0	12
Inforce	2008	2	1	14	14	12	816	0	12
Inforce	2008	2	1	15	15	17	1796	0	17
Inforce	2008	2	1	16	16	17	1549	0	17
Inforce	2008	2	1	17	17	17	1376	0	17
Inforce	2008	2	1	18	18	17	1471	0	17
Inforce	2008	2	1	19	19	17	1661	0	17
Inforce	2008	2	1	20	20	22	4496	0	22
Inforce	2008	2	1	21	21	22	11311	0	22
Inforce	2008	2	1	22	22	22	15889	0	22
Inforce	2008	2	1	23	23	22	27746	0	22
Inforce	2008	2	1	24	24	22	47163	0	22
Inforce	2008	2	1	25	25	27	58570	0	27
Inforce	2008	2	1	26	26	27	61123	0	27
Inforce	2008	2	1	27	27	27	59882	0	27
Inforce	2008	2	1	28	28	27	57608	0	27
Inforce	2008	2	1	29	29	27	52230	0	27
Inforce	2008	2	1	30	30	32	47466	0	32
Inforce	2008	2	1	31	31	32	44905	0	32
Inforce	2008	2	1	32	32	32	43145	0	32
Inforce	2008	2	1	33	33	32	43827	0	32
Inforce	2008	2	1	34	34	32	44740	0	32
Inforce	2008	2	1	35	35	37	45071	0	37
Inforce	2008	2	1	36	36	37	45646	0	37
Inforce	2008	2	1	37	37	37	45144	0	37
Inforce	2008	2	1	38	38	37	45265	0	37
Inforce	2008	2	1	39	39	37	43924	0	37
Inforce	2008	2	1	40	40	42	41010	0	42
Inforce	2008	2	1	41	41	42	37332	0	42
Inforce	2008	2	1	42	42	42	35386	0	42
Inforce	2008	2	1	43	43	42	33285	0	42
Inforce	2008	2	1	44	44	42	28541	0	42
Inforce	2008	2	1	45	45	47	25146	0	47
Inforce	2008	2	1	46	46	47	23266	0	47
Inforce	2008	2	1	47	47	47	19575	0	47
Inforce	2008	2	1	48	48	47	16556	0	47
Inforce	2008	2	1	49	49	47	13446	0	47
Inforce	2008	2	1	50	50	52	9562	0	52
Inforce	2008	2	1	51	51	52	6467	0	52
Inforce	2008	2	1	52	52	52	5806	0	52
Inforce	2008	2	1	53	53	52	4832	0	52
Inforce	2008	2	1	54	54	52	3869	0	52
Inforce	2008	2	1	55	55	57	3597	0	57
Inforce	2008	2	1	56	56	57	3085	0	57
Inforce	2008	2	1	57	57	57	2473	0	57
Inforce	2008	2	1	58	58	57	2392	0	57
Inforce	2008	2	1	59	59	57	2218	0	57
Inforce	2008	2	1	60	60	62	1985	0	62
Inforce	2008	2	1	61	61	62	1409	0	62
Inforce	2008	2	1	62	62	62	1054	0	62
Inforce	2008	2	1	63	63	62	964	0	62
Inforce	2008	2	1	64	64	62	900	0	62
Inforce	2008	2	1	65	65	67	696	0	67
Inforce	2008	2	1	66	66	67	324	0	67
Inforce	2008	2	1	67	67	67	262	0	67
Inforce	2008	2	1	68	68	67	216	0	67
Inforce	2008	2	1	69	69	67	168	0	67
Inforce	2008	2	1	70	70	72	109	0	72
Inforce	2008	2	1	71	71	72	1	0	72
Inforce	2008	2	1	72	72	72	2	0	72
Inforce	2008	2	1	73	73	72	3	0	72
Inforce	2008	2	1	74	74	72	2	0	72
Inforce	2008	2	1	76	76	77	1	0	77
Inforce	2008	2	1	77	77	77	0	0	77
Inforce	2008	2	2	1	0	2.5	18866	0	2.5
Inforce	2008	2	2	2	1	2.5	2592	0	2.5
Inforce	2008	2	2	3	2	2.5	1698	0	2.5
Inforce	2008	2	2	4	3	2.5	1563	0	2.5
Inforce	2008	2	2	5	4	7	1395	0	7
Inforce	2008	2	2	6	5	7	1386	0	7
Inforce	2008	2	2	7	6	7	1460	0	7
Inforce	2008	2	2	8	7	7	1362	0	7
Inforce	2008	2	2	9	8	7	1277	0	7
Inforce	2008	2	2	10	9	12	1233	0	12
Inforce	2008	2	2	11	10	12	1166	0	12
Inforce	2008	2	2	12	11	12	1130	0	12
Inforce	2008	2	2	13	12	12	1017	0	12
Inforce	2008	2	2	14	13	12	884	0	12
Inforce	2008	2	2	15	14	17	720	0	17
Inforce	2008	2	2	16	15	17	1351	0	17
Inforce	2008	2	2	17	16	17	1083	0	17
Inforce	2008	2	2	18	17	17	934	0	17
Inforce	2008	2	2	19	18	17	1045	0	17
Inforce	2008	2	2	20	19	22	1172	0	22
Inforce	2008	2	2	21	20	22	1264	0	22
Inforce	2008	2	2	22	21	22	1628	0	22
Inforce	2008	2	2	23	22	22	2084	0	22
Inforce	2008	2	2	24	23	22	3165	0	22
Inforce	2008	2	2	25	24	27	4157	0	27
Inforce	2008	2	2	26	25	27	4401	0	27
Inforce	2008	2	2	27	26	27	4502	0	27
Inforce	2008	2	2	28	27	27	4283	0	27
Inforce	2008	2	2	29	28	27	4054	0	27
Inforce	2008	2	2	30	29	32	3877	0	32
Inforce	2008	2	2	31	30	32	3680	0	32
Inforce	2008	2	2	32	31	32	3575	0	32
Inforce	2008	2	2	33	32	32	3856	0	32
Inforce	2008	2	2	34	33	32	3850	0	32
Inforce	2008	2	2	35	34	37	3710	0	37
Inforce	2008	2	2	36	35	37	3656	0	37
Inforce	2008	2	2	37	36	37	3650	0	37
Inforce	2008	2	2	38	37	37	3475	0	37
Inforce	2008	2	2	39	38	37	3335	0	37
Inforce	2008	2	2	40	39	42	3170	0	42
Inforce	2008	2	2	41	40	42	2908	0	42
Inforce	2008	2	2	42	41	42	2713	0	42
Inforce	2008	2	2	43	42	42	2655	0	42
Inforce	2008	2	2	44	43	42	2562	0	42
Inforce	2008	2	2	45	44	47	2686	0	47
Inforce	2008	2	2	46	45	47	2796	0	47
Inforce	2008	2	2	47	46	47	2884	0	47
Inforce	2008	2	2	48	47	47	2715	0	47
Inforce	2008	2	2	49	48	47	2527	0	47
Inforce	2008	2	2	50	49	52	2371	0	52
Inforce	2008	2	2	51	50	52	2192	0	52
Inforce	2008	2	2	52	51	52	2034	0	52
Inforce	2008	2	2	53	52	52	1985	0	52
Inforce	2008	2	2	54	53	52	1730	0	52
Inforce	2008	2	2	55	54	57	1602	0	57
Inforce	2008	2	2	56	55	57	1346	0	57
Inforce	2008	2	2	57	56	57	1222	0	57
Inforce	2008	2	2	58	57	57	1198	0	57
Inforce	2008	2	2	59	58	57	1187	0	57
Inforce	2008	2	2	60	59	62	1121	0	62
Inforce	2008	2	2	61	60	62	1015	0	62
Inforce	2008	2	2	62	61	62	633	0	62
Inforce	2008	2	2	63	62	62	657	0	62
Inforce	2008	2	2	64	63	62	646	0	62
Inforce	2008	2	2	65	64	67	642	0	67
Inforce	2008	2	2	66	65	67	549	0	67
Inforce	2008	2	2	67	66	67	294	0	67
Inforce	2008	2	2	68	67	67	261	0	67
Inforce	2008	2	2	69	68	67	222	0	67
